ds_key,region,sp_code,season,var,cog_url,bidx
nc_atl_birds_dens,Atlantic,ROST,spring,n_per_km2,https://file.marinesensitivity.org/cog/sdm/raw/nc_atl_birds_dens/ROST_spring.tif,1
nc_atl_birds_dens,Atlantic,ROST,spring,cv_n_per_km2,https://file.marinesensitivity.org/cog/sdm/raw/nc_atl_birds_dens/ROST_spring.tif,2
nc_atl_birds_dens,Atlantic,ROST,spring,ci90_n_per_km2,https://file.marinesensitivity.org/cog/sdm/raw/nc_atl_birds_dens/ROST_spring.tif,3
nc_atl_birds_dens,Atlantic,ROST,summer,n_per_km2,https://file.marinesensitivity.org/cog/sdm/raw/nc_atl_birds_dens/ROST_summer.tif,1
nc_atl_birds_dens,Atlantic,ROST,summer,cv_n_per_km2,https://file.marinesensitivity.org/cog/sdm/raw/nc_atl_birds_dens/ROST_summer.tif,2
nc_atl_birds_dens,Atlantic,ROST,summer,ci90_n_per_km2,https://file.marinesensitivity.org/cog/sdm/raw/nc_atl_birds_dens/ROST_summer.tif,3
nc_atl_birds_dens,Atlantic,ROYT,fall,n_per_km2,https://file.marinesensitivity.org/cog/sdm/raw/nc_atl_birds_dens/ROYT_fall.tif,1
nc_atl_birds_dens,Atlantic,ROYT,fall,cv_n_per_km2,https://file.marinesensitivity.org/cog/sdm/raw/nc_atl_birds_dens/ROYT_fall.tif,2
nc_atl_birds_dens,Atlantic,ROYT,fall,ci90_n_per_km2,https://file.marinesensitivity.org/cog/sdm/raw/nc_atl_birds_dens/ROYT_fall.tif,3
nc_atl_birds_dens,Atlantic,ROYT,spring,n_per_km2,https://file.marinesensitivity.org/cog/sdm/raw/nc_atl_birds_dens/ROYT_spring.tif,1
nc_atl_birds_dens,Atlantic,ROYT,spring,cv_n_per_km2,https://file.marinesensitivity.org/cog/sdm/raw/nc_atl_birds_dens/ROYT_spring.tif,2
nc_atl_birds_dens,Atlantic,ROYT,spring,ci90_n_per_km2,https://file.marinesensitivity.org/cog/sdm/raw/nc_atl_birds_dens/ROYT_spring.tif,3
nc_atl_birds_dens,Atlantic,ROYT,summer,n_per_km2,https://file.marinesensitivity.org/cog/sdm/raw/nc_atl_birds_dens/ROYT_summer.tif,1
nc_atl_birds_dens,Atlantic,ROYT,summer,cv_n_per_km2,https://file.marinesensitivity.org/cog/sdm/raw/nc_atl_birds_dens/ROYT_summer.tif,2
nc_atl_birds_dens,Atlantic,ROYT,summer,ci90_n_per_km2,https://file.marinesensitivity.org/cog/sdm/raw/nc_atl_birds_dens/ROYT_summer.tif,3
nc_atl_birds_dens,Atlantic,RTLO,fall,n_per_km2,https://file.marinesensitivity.org/cog/sdm/raw/nc_atl_birds_dens/RTLO_fall.tif,1
nc_atl_birds_dens,Atlantic,RTLO,fall,cv_n_per_km2,https://file.marinesensitivity.org/cog/sdm/raw/nc_atl_birds_dens/RTLO_fall.tif,2
nc_atl_birds_dens,Atlantic,RTLO,fall,ci90_n_per_km2,https://file.marinesensitivity.org/cog/sdm/raw/nc_atl_birds_dens/RTLO_fall.tif,3
nc_atl_birds_dens,Atlantic,RTLO,spring,n_per_km2,https://file.marinesensitivity.org/cog/sdm/raw/nc_atl_birds_dens/RTLO_spring.tif,1
nc_atl_birds_dens,Atlantic,RTLO,spring,cv_n_per_km2,https://file.marinesensitivity.org/cog/sdm/raw/nc_atl_birds_dens/RTLO_spring.tif,2
nc_atl_birds_dens,Atlantic,RTLO,spring,ci90_n_per_km2,https://file.marinesensitivity.org/cog/sdm/raw/nc_atl_birds_dens/RTLO_spring.tif,3
nc_atl_birds_dens,Atlantic,RTLO,winter,n_per_km2,https://file.marinesensitivity.org/cog/sdm/raw/nc_atl_birds_dens/RTLO_winter.tif,1
nc_atl_birds_dens,Atlantic,RTLO,winter,cv_n_per_km2,https://file.marinesensitivity.org/cog/sdm/raw/nc_atl_birds_dens/RTLO_winter.tif,2
nc_atl_birds_dens,Atlantic,RTLO,winter,ci90_n_per_km2,https://file.marinesensitivity.org/cog/sdm/raw/nc_atl_birds_dens/RTLO_winter.tif,3
nc_atl_birds_dens,Atlantic,SOSH,fall,n_per_km2,https://file.marinesensitivity.org/cog/sdm/raw/nc_atl_birds_dens/SOSH_fall.tif,1
nc_atl_birds_dens,Atlantic,SOSH,fall,cv_n_per_km2,https://file.marinesensitivity.org/cog/sdm/raw/nc_atl_birds_dens/SOSH_fall.tif,2
nc_atl_birds_dens,Atlantic,SOSH,fall,ci90_n_per_km2,https://file.marinesensitivity.org/cog/sdm/raw/nc_atl_birds_dens/SOSH_fall.tif,3
nc_atl_birds_dens,Atlantic,SOSH,spring,n_per_km2,https://file.marinesensitivity.org/cog/sdm/raw/nc_atl_birds_dens/SOSH_spring.tif,1
nc_atl_birds_dens,Atlantic,SOSH,spring,cv_n_per_km2,https://file.marinesensitivity.org/cog/sdm/raw/nc_atl_birds_dens/SOSH_spring.tif,2
nc_atl_birds_dens,Atlantic,SOSH,spring,ci90_n_per_km2,https://file.marinesensitivity.org/cog/sdm/raw/nc_atl_birds_dens/SOSH_spring.tif,3
nc_atl_birds_dens,Atlantic,SOSH,summer,n_per_km2,https://file.marinesensitivity.org/cog/sdm/raw/nc_atl_birds_dens/SOSH_summer.tif,1
nc_atl_birds_dens,Atlantic,SOSH,summer,cv_n_per_km2,https://file.marinesensitivity.org/cog/sdm/raw/nc_atl_birds_dens/SOSH_summer.tif,2
nc_atl_birds_dens,Atlantic,SOSH,summer,ci90_n_per_km2,https://file.marinesensitivity.org/cog/sdm/raw/nc_atl_birds_dens/SOSH_summer.tif,3
nc_atl_birds_dens,Atlantic,SOTE,spring,n_per_km2,https://file.marinesensitivity.org/cog/sdm/raw/nc_atl_birds_dens/SOTE_spring.tif,1
nc_atl_birds_dens,Atlantic,SOTE,spring,cv_n_per_km2,https://file.marinesensitivity.org/cog/sdm/raw/nc_atl_birds_dens/SOTE_spring.tif,2
nc_atl_birds_dens,Atlantic,SOTE,spring,ci90_n_per_km2,https://file.marinesensitivity.org/cog/sdm/raw/nc_atl_birds_dens/SOTE_spring.tif,3
nc_atl_birds_dens,Atlantic,SOTE,summer,n_per_km2,https://file.marinesensitivity.org/cog/sdm/raw/nc_atl_birds_dens/SOTE_summer.tif,1
nc_atl_birds_dens,Atlantic,SOTE,summer,cv_n_per_km2,https://file.marinesensitivity.org/cog/sdm/raw/nc_atl_birds_dens/SOTE_summer.tif,2
nc_atl_birds_dens,Atlantic,SOTE,summer,ci90_n_per_km2,https://file.marinesensitivity.org/cog/sdm/raw/nc_atl_birds_dens/SOTE_summer.tif,3
nc_atl_birds_dens,Atlantic,SPSK,fall,n_per_km2,https://file.marinesensitivity.org/cog/sdm/raw/nc_atl_birds_dens/SPSK_fall.tif,1
nc_atl_birds_dens,Atlantic,SPSK,fall,cv_n_per_km2,https://file.marinesensitivity.org/cog/sdm/raw/nc_atl_birds_dens/SPSK_fall.tif,2
nc_atl_birds_dens,Atlantic,SPSK,fall,ci90_n_per_km2,https://file.marinesensitivity.org/cog/sdm/raw/nc_atl_birds_dens/SPSK_fall.tif,3
nc_atl_birds_dens,Atlantic,SPSK,summer,n_per_km2,https://file.marinesensitivity.org/cog/sdm/raw/nc_atl_birds_dens/SPSK_summer.tif,1
nc_atl_birds_dens,Atlantic,SPSK,summer,cv_n_per_km2,https://file.marinesensitivity.org/cog/sdm/raw/nc_atl_birds_dens/SPSK_summer.tif,2
nc_atl_birds_dens,Atlantic,SPSK,summer,ci90_n_per_km2,https://file.marinesensitivity.org/cog/sdm/raw/nc_atl_birds_dens/SPSK_summer.tif,3
nc_atl_birds_dens,Atlantic,SUSC,fall,n_per_km2,https://file.marinesensitivity.org/cog/sdm/raw/nc_atl_birds_dens/SUSC_fall.tif,1
nc_atl_birds_dens,Atlantic,SUSC,fall,cv_n_per_km2,https://file.marinesensitivity.org/cog/sdm/raw/nc_atl_birds_dens/SUSC_fall.tif,2
nc_atl_birds_dens,Atlantic,SUSC,fall,ci90_n_per_km2,https://file.marinesensitivity.org/cog/sdm/raw/nc_atl_birds_dens/SUSC_fall.tif,3
nc_atl_birds_dens,Atlantic,SUSC,spring,n_per_km2,https://file.marinesensitivity.org/cog/sdm/raw/nc_atl_birds_dens/SUSC_spring.tif,1
nc_atl_birds_dens,Atlantic,SUSC,spring,cv_n_per_km2,https://file.marinesensitivity.org/cog/sdm/raw/nc_atl_birds_dens/SUSC_spring.tif,2
nc_atl_birds_dens,Atlantic,SUSC,spring,ci90_n_per_km2,https://file.marinesensitivity.org/cog/sdm/raw/nc_atl_birds_dens/SUSC_spring.tif,3
nc_atl_birds_dens,Atlantic,SUSC,winter,n_per_km2,https://file.marinesensitivity.org/cog/sdm/raw/nc_atl_birds_dens/SUSC_winter.tif,1
nc_atl_birds_dens,Atlantic,SUSC,winter,cv_n_per_km2,https://file.marinesensitivity.org/cog/sdm/raw/nc_atl_birds_dens/SUSC_winter.tif,2
nc_atl_birds_dens,Atlantic,SUSC,winter,ci90_n_per_km2,https://file.marinesensitivity.org/cog/sdm/raw/nc_atl_birds_dens/SUSC_winter.tif,3
nc_atl_birds_dens,Atlantic,TBMU,spring,n_per_km2,https://file.marinesensitivity.org/cog/sdm/raw/nc_atl_birds_dens/TBMU_spring.tif,1
nc_atl_birds_dens,Atlantic,TBMU,spring,cv_n_per_km2,https://file.marinesensitivity.org/cog/sdm/raw/nc_atl_birds_dens/TBMU_spring.tif,2
nc_atl_birds_dens,Atlantic,TBMU,spring,ci90_n_per_km2,https://file.marinesensitivity.org/cog/sdm/raw/nc_atl_birds_dens/TBMU_spring.tif,3
nc_atl_birds_dens,Atlantic,TBMU,winter,n_per_km2,https://file.marinesensitivity.org/cog/sdm/raw/nc_atl_birds_dens/TBMU_winter.tif,1
nc_atl_birds_dens,Atlantic,TBMU,winter,cv_n_per_km2,https://file.marinesensitivity.org/cog/sdm/raw/nc_atl_birds_dens/TBMU_winter.tif,2
nc_atl_birds_dens,Atlantic,TBMU,winter,ci90_n_per_km2,https://file.marinesensitivity.org/cog/sdm/raw/nc_atl_birds_dens/TBMU_winter.tif,3
nc_atl_birds_dens,Atlantic,WISP,fall,n_per_km2,https://file.marinesensitivity.org/cog/sdm/raw/nc_atl_birds_dens/WISP_fall.tif,1
nc_atl_birds_dens,Atlantic,WISP,fall,cv_n_per_km2,https://file.marinesensitivity.org/cog/sdm/raw/nc_atl_birds_dens/WISP_fall.tif,2
nc_atl_birds_dens,Atlantic,WISP,fall,ci90_n_per_km2,https://file.marinesensitivity.org/cog/sdm/raw/nc_atl_birds_dens/WISP_fall.tif,3
nc_atl_birds_dens,Atlantic,WISP,spring,n_per_km2,https://file.marinesensitivity.org/cog/sdm/raw/nc_atl_birds_dens/WISP_spring.tif,1
nc_atl_birds_dens,Atlantic,WISP,spring,cv_n_per_km2,https://file.marinesensitivity.org/cog/sdm/raw/nc_atl_birds_dens/WISP_spring.tif,2
nc_atl_birds_dens,Atlantic,WISP,spring,ci90_n_per_km2,https://file.marinesensitivity.org/cog/sdm/raw/nc_atl_birds_dens/WISP_spring.tif,3
nc_atl_birds_dens,Atlantic,WISP,summer,n_per_km2,https://file.marinesensitivity.org/cog/sdm/raw/nc_atl_birds_dens/WISP_summer.tif,1
nc_atl_birds_dens,Atlantic,WISP,summer,cv_n_per_km2,https://file.marinesensitivity.org/cog/sdm/raw/nc_atl_birds_dens/WISP_summer.tif,2
nc_atl_birds_dens,Atlantic,WISP,summer,ci90_n_per_km2,https://file.marinesensitivity.org/cog/sdm/raw/nc_atl_birds_dens/WISP_summer.tif,3
nc_atl_birds_dens,Atlantic,WWSC,fall,n_per_km2,https://file.marinesensitivity.org/cog/sdm/raw/nc_atl_birds_dens/WWSC_fall.tif,1
nc_atl_birds_dens,Atlantic,WWSC,fall,cv_n_per_km2,https://file.marinesensitivity.org/cog/sdm/raw/nc_atl_birds_dens/WWSC_fall.tif,2
nc_atl_birds_dens,Atlantic,WWSC,fall,ci90_n_per_km2,https://file.marinesensitivity.org/cog/sdm/raw/nc_atl_birds_dens/WWSC_fall.tif,3
nc_atl_birds_dens,Atlantic,WWSC,spring,n_per_km2,https://file.marinesensitivity.org/cog/sdm/raw/nc_atl_birds_dens/WWSC_spring.tif,1
nc_atl_birds_dens,Atlantic,WWSC,spring,cv_n_per_km2,https://file.marinesensitivity.org/cog/sdm/raw/nc_atl_birds_dens/WWSC_spring.tif,2
nc_atl_birds_dens,Atlantic,WWSC,spring,ci90_n_per_km2,https://file.marinesensitivity.org/cog/sdm/raw/nc_atl_birds_dens/WWSC_spring.tif,3
nc_atl_birds_dens,Atlantic,WWSC,winter,n_per_km2,https://file.marinesensitivity.org/cog/sdm/raw/nc_atl_birds_dens/WWSC_winter.tif,1
nc_atl_birds_dens,Atlantic,WWSC,winter,cv_n_per_km2,https://file.marinesensitivity.org/cog/sdm/raw/nc_atl_birds_dens/WWSC_winter.tif,2
nc_atl_birds_dens,Atlantic,WWSC,winter,ci90_n_per_km2,https://file.marinesensitivity.org/cog/sdm/raw/nc_atl_birds_dens/WWSC_winter.tif,3
nc_pac_birds_dens,Pacific,ANMU,spring,n_per_km2,https://file.marinesensitivity.org/cog/sdm/raw/nc_pac_birds_dens/ANMU_spring.tif,1
nc_pac_birds_dens,Pacific,ANMU,spring,cv_n_per_km2,https://file.marinesensitivity.org/cog/sdm/raw/nc_pac_birds_dens/ANMU_spring.tif,2
nc_pac_birds_dens,Pacific,ASSP,fall,n_per_km2,https://file.marinesensitivity.org/cog/sdm/raw/nc_pac_birds_dens/ASSP_fall.tif,1
nc_pac_birds_dens,Pacific,ASSP,fall,cv_n_per_km2,https://file.marinesensitivity.org/cog/sdm/raw/nc_pac_birds_dens/ASSP_fall.tif,2
nc_pac_birds_dens,Pacific,ASSP,spring,n_per_km2,https://file.marinesensitivity.org/cog/sdm/raw/nc_pac_birds_dens/ASSP_spring.tif,1
nc_pac_birds_dens,Pacific,ASSP,spring,cv_n_per_km2,https://file.marinesensitivity.org/cog/sdm/raw/nc_pac_birds_dens/ASSP_spring.tif,2
nc_pac_birds_dens,Pacific,ASSP,summer,n_per_km2,https://file.marinesensitivity.org/cog/sdm/raw/nc_pac_birds_dens/ASSP_summer.tif,1
nc_pac_birds_dens,Pacific,ASSP,summer,cv_n_per_km2,https://file.marinesensitivity.org/cog/sdm/raw/nc_pac_birds_dens/ASSP_summer.tif,2
nc_pac_birds_dens,Pacific,BFAL,fall,n_per_km2,https://file.marinesensitivity.org/cog/sdm/raw/nc_pac_birds_dens/BFAL_fall.tif,1
nc_pac_birds_dens,Pacific,BFAL,fall,cv_n_per_km2,https://file.marinesensitivity.org/cog/sdm/raw/nc_pac_birds_dens/BFAL_fall.tif,2
nc_pac_birds_dens,Pacific,BFAL,spring,n_per_km2,https://file.marinesensitivity.org/cog/sdm/raw/nc_pac_birds_dens/BFAL_spring.tif,1
nc_pac_birds_dens,Pacific,BFAL,spring,cv_n_per_km2,https://file.marinesensitivity.org/cog/sdm/raw/nc_pac_birds_dens/BFAL_spring.tif,2
nc_pac_birds_dens,Pacific,BFAL,summer,n_per_km2,https://file.marinesensitivity.org/cog/sdm/raw/nc_pac_birds_dens/BFAL_summer.tif,1
nc_pac_birds_dens,Pacific,BFAL,summer,cv_n_per_km2,https://file.marinesensitivity.org/cog/sdm/raw/nc_pac_birds_dens/BFAL_summer.tif,2
nc_pac_birds_dens,Pacific,BFAL,winter,n_per_km2,https://file.marinesensitivity.org/cog/sdm/raw/nc_pac_birds_dens/BFAL_winter.tif,1
nc_pac_birds_dens,Pacific,BFAL,winter,cv_n_per_km2,https://file.marinesensitivity.org/cog/sdm/raw/nc_pac_birds_dens/BFAL_winter.tif,2
nc_pac_birds_dens,Pacific,BLKI,fall,n_per_km2,https://file.marinesensitivity.org/cog/sdm/raw/nc_pac_birds_dens/BLKI_fall.tif,1
nc_pac_birds_dens,Pacific,BLKI,fall,cv_n_per_km2,https://file.marinesensitivity.org/cog/sdm/raw/nc_pac_birds_dens/BLKI_fall.tif,2
nc_pac_birds_dens,Pacific,BLKI,spring,n_per_km2,https://file.marinesensitivity.org/cog/sdm/raw/nc_pac_birds_dens/BLKI_spring.tif,1
nc_pac_birds_dens,Pacific,BLKI,spring,cv_n_per_km2,https://file.marinesensitivity.org/cog/sdm/raw/nc_pac_birds_dens/BLKI_spring.tif,2
nc_pac_birds_dens,Pacific,BLKI,winter,n_per_km2,https://file.marinesensitivity.org/cog/sdm/raw/nc_pac_birds_dens/BLKI_winter.tif,1
nc_pac_birds_dens,Pacific,BLKI,winter,cv_n_per_km2,https://file.marinesensitivity.org/cog/sdm/raw/nc_pac_birds_dens/BLKI_winter.tif,2
nc_pac_birds_dens,Pacific,BLSP,fall,n_per_km2,https://file.marinesensitivity.org/cog/sdm/raw/nc_pac_birds_dens/BLSP_fall.tif,1
nc_pac_birds_dens,Pacific,BLSP,fall,cv_n_per_km2,https://file.marinesensitivity.org/cog/sdm/raw/nc_pac_birds_dens/BLSP_fall.tif,2
nc_pac_birds_dens,Pacific,BLSP,spring,n_per_km2,https://file.marinesensitivity.org/cog/sdm/raw/nc_pac_birds_dens/BLSP_spring.tif,1
nc_pac_birds_dens,Pacific,BLSP,spring,cv_n_per_km2,https://file.marinesensitivity.org/cog/sdm/raw/nc_pac_birds_dens/BLSP_spring.tif,2
nc_pac_birds_dens,Pacific,BLSP,summer,n_per_km2,https://file.marinesensitivity.org/cog/sdm/raw/nc_pac_birds_dens/BLSP_summer.tif,1
nc_pac_birds_dens,Pacific,BLSP,summer,cv_n_per_km2,https://file.marinesensitivity.org/cog/sdm/raw/nc_pac_birds_dens/BLSP_summer.tif,2
nc_pac_birds_dens,Pacific,BOGU,fall,n_per_km2,https://file.marinesensitivity.org/cog/sdm/raw/nc_pac_birds_dens/BOGU_fall.tif,1
nc_pac_birds_dens,Pacific,BOGU,fall,cv_n_per_km2,https://file.marinesensitivity.org/cog/sdm/raw/nc_pac_birds_dens/BOGU_fall.tif,2
nc_pac_birds_dens,Pacific,BOGU,spring,n_per_km2,https://file.marinesensitivity.org/cog/sdm/raw/nc_pac_birds_dens/BOGU_spring.tif,1
nc_pac_birds_dens,Pacific,BOGU,spring,cv_n_per_km2,https://file.marinesensitivity.org/cog/sdm/raw/nc_pac_birds_dens/BOGU_spring.tif,2
nc_pac_birds_dens,Pacific,BOGU,winter,n_per_km2,https://file.marinesensitivity.org/cog/sdm/raw/nc_pac_birds_dens/BOGU_winter.tif,1
nc_pac_birds_dens,Pacific,BOGU,winter,cv_n_per_km2,https://file.marinesensitivity.org/cog/sdm/raw/nc_pac_birds_dens/BOGU_winter.tif,2
nc_pac_birds_dens,Pacific,BRAC,spring,n_per_km2,https://file.marinesensitivity.org/cog/sdm/raw/nc_pac_birds_dens/BRAC_spring.tif,1
nc_pac_birds_dens,Pacific,BRAC,spring,cv_n_per_km2,https://file.marinesensitivity.org/cog/sdm/raw/nc_pac_birds_dens/BRAC_spring.tif,2
nc_pac_birds_dens,Pacific,BRAC,summer,n_per_km2,https://file.marinesensitivity.org/cog/sdm/raw/nc_pac_birds_dens/BRAC_summer.tif,1
nc_pac_birds_dens,Pacific,BRAC,summer,cv_n_per_km2,https://file.marinesensitivity.org/cog/sdm/raw/nc_pac_birds_dens/BRAC_summer.tif,2
nc_pac_birds_dens,Pacific,BRPE,fall,n_per_km2,https://file.marinesensitivity.org/cog/sdm/raw/nc_pac_birds_dens/BRPE_fall.tif,1
nc_pac_birds_dens,Pacific,BRPE,fall,cv_n_per_km2,https://file.marinesensitivity.org/cog/sdm/raw/nc_pac_birds_dens/BRPE_fall.tif,2
nc_pac_birds_dens,Pacific,BRPE,spring,n_per_km2,https://file.marinesensitivity.org/cog/sdm/raw/nc_pac_birds_dens/BRPE_spring.tif,1
nc_pac_birds_dens,Pacific,BRPE,spring,cv_n_per_km2,https://file.marinesensitivity.org/cog/sdm/raw/nc_pac_birds_dens/BRPE_spring.tif,2
nc_pac_birds_dens,Pacific,BRPE,summer,n_per_km2,https://file.marinesensitivity.org/cog/sdm/raw/nc_pac_birds_dens/BRPE_summer.tif,1
nc_pac_birds_dens,Pacific,BRPE,summer,cv_n_per_km2,https://file.marinesensitivity.org/cog/sdm/raw/nc_pac_birds_dens/BRPE_summer.tif,2
nc_pac_birds_dens,Pacific,BRPE,winter,n_per_km2,https://file.marinesensitivity.org/cog/sdm/raw/nc_pac_birds_dens/BRPE_winter.tif,1
nc_pac_birds_dens,Pacific,BRPE,winter,cv_n_per_km2,https://file.marinesensitivity.org/cog/sdm/raw/nc_pac_birds_dens/BRPE_winter.tif,2
nc_pac_birds_dens,Pacific,BULS,fall,n_per_km2,https://file.marinesensitivity.org/cog/sdm/raw/nc_pac_birds_dens/BULS_fall.tif,1
nc_pac_birds_dens,Pacific,BULS,fall,cv_n_per_km2,https://file.marinesensitivity.org/cog/sdm/raw/nc_pac_birds_dens/BULS_fall.tif,2
nc_pac_birds_dens,Pacific,BULS,summer,n_per_km2,https://file.marinesensitivity.org/cog/sdm/raw/nc_pac_birds_dens/BULS_summer.tif,1
nc_pac_birds_dens,Pacific,BULS,summer,cv_n_per_km2,https://file.marinesensitivity.org/cog/sdm/raw/nc_pac_birds_dens/BULS_summer.tif,2
nc_pac_birds_dens,Pacific,BVSH,fall,n_per_km2,https://file.marinesensitivity.org/cog/sdm/raw/nc_pac_birds_dens/BVSH_fall.tif,1
nc_pac_birds_dens,Pacific,BVSH,fall,cv_n_per_km2,https://file.marinesensitivity.org/cog/sdm/raw/nc_pac_birds_dens/BVSH_fall.tif,2
nc_pac_birds_dens,Pacific,BVSH,spring,n_per_km2,https://file.marinesensitivity.org/cog/sdm/raw/nc_pac_birds_dens/BVSH_spring.tif,1
nc_pac_birds_dens,Pacific,BVSH,spring,cv_n_per_km2,https://file.marinesensitivity.org/cog/sdm/raw/nc_pac_birds_dens/BVSH_spring.tif,2
nc_pac_birds_dens,Pacific,BVSH,winter,n_per_km2,https://file.marinesensitivity.org/cog/sdm/raw/nc_pac_birds_dens/BVSH_winter.tif,1
nc_pac_birds_dens,Pacific,BVSH,winter,cv_n_per_km2,https://file.marinesensitivity.org/cog/sdm/raw/nc_pac_birds_dens/BVSH_winter.tif,2
nc_pac_birds_dens,Pacific,CAAU,fall,n_per_km2,https://file.marinesensitivity.org/cog/sdm/raw/nc_pac_birds_dens/CAAU_fall.tif,1
nc_pac_birds_dens,Pacific,CAAU,fall,cv_n_per_km2,https://file.marinesensitivity.org/cog/sdm/raw/nc_pac_birds_dens/CAAU_fall.tif,2
nc_pac_birds_dens,Pacific,CAAU,spring,n_per_km2,https://file.marinesensitivity.org/cog/sdm/raw/nc_pac_birds_dens/CAAU_spring.tif,1
nc_pac_birds_dens,Pacific,CAAU,spring,cv_n_per_km2,https://file.marinesensitivity.org/cog/sdm/raw/nc_pac_birds_dens/CAAU_spring.tif,2
nc_pac_birds_dens,Pacific,CAAU,summer,n_per_km2,https://file.marinesensitivity.org/cog/sdm/raw/nc_pac_birds_dens/CAAU_summer.tif,1
nc_pac_birds_dens,Pacific,CAAU,summer,cv_n_per_km2,https://file.marinesensitivity.org/cog/sdm/raw/nc_pac_birds_dens/CAAU_summer.tif,2
nc_pac_birds_dens,Pacific,CAAU,winter,n_per_km2,https://file.marinesensitivity.org/cog/sdm/raw/nc_pac_birds_dens/CAAU_winter.tif,1
nc_pac_birds_dens,Pacific,CAAU,winter,cv_n_per_km2,https://file.marinesensitivity.org/cog/sdm/raw/nc_pac_birds_dens/CAAU_winter.tif,2
nc_pac_birds_dens,Pacific,CAGU,fall,n_per_km2,https://file.marinesensitivity.org/cog/sdm/raw/nc_pac_birds_dens/CAGU_fall.tif,1
nc_pac_birds_dens,Pacific,CAGU,fall,cv_n_per_km2,https://file.marinesensitivity.org/cog/sdm/raw/nc_pac_birds_dens/CAGU_fall.tif,2
nc_pac_birds_dens,Pacific,CAGU,spring,n_per_km2,https://file.marinesensitivity.org/cog/sdm/raw/nc_pac_birds_dens/CAGU_spring.tif,1
nc_pac_birds_dens,Pacific,CAGU,spring,cv_n_per_km2,https://file.marinesensitivity.org/cog/sdm/raw/nc_pac_birds_dens/CAGU_spring.tif,2
nc_pac_birds_dens,Pacific,CAGU,summer,n_per_km2,https://file.marinesensitivity.org/cog/sdm/raw/nc_pac_birds_dens/CAGU_summer.tif,1
nc_pac_birds_dens,Pacific,CAGU,summer,cv_n_per_km2,https://file.marinesensitivity.org/cog/sdm/raw/nc_pac_birds_dens/CAGU_summer.tif,2
nc_pac_birds_dens,Pacific,CAGU,winter,n_per_km2,https://file.marinesensitivity.org/cog/sdm/raw/nc_pac_birds_dens/CAGU_winter.tif,1
nc_pac_birds_dens,Pacific,CAGU,winter,cv_n_per_km2,https://file.marinesensitivity.org/cog/sdm/raw/nc_pac_birds_dens/CAGU_winter.tif,2
nc_pac_birds_dens,Pacific,CATE,spring,n_per_km2,https://file.marinesensitivity.org/cog/sdm/raw/nc_pac_birds_dens/CATE_spring.tif,1
nc_pac_birds_dens,Pacific,CATE,spring,cv_n_per_km2,https://file.marinesensitivity.org/cog/sdm/raw/nc_pac_birds_dens/CATE_spring.tif,2
nc_pac_birds_dens,Pacific,CATE,summer,n_per_km2,https://file.marinesensitivity.org/cog/sdm/raw/nc_pac_birds_dens/CATE_summer.tif,1
nc_pac_birds_dens,Pacific,CATE,summer,cv_n_per_km2,https://file.marinesensitivity.org/cog/sdm/raw/nc_pac_birds_dens/CATE_summer.tif,2
nc_pac_birds_dens,Pacific,COLO,spring,n_per_km2,https://file.marinesensitivity.org/cog/sdm/raw/nc_pac_birds_dens/COLO_spring.tif,1
nc_pac_birds_dens,Pacific,COLO,spring,cv_n_per_km2,https://file.marinesensitivity.org/cog/sdm/raw/nc_pac_birds_dens/COLO_spring.tif,2
nc_pac_birds_dens,Pacific,COLO,summer,n_per_km2,https://file.marinesensitivity.org/cog/sdm/raw/nc_pac_birds_dens/COLO_summer.tif,1
nc_pac_birds_dens,Pacific,COLO,summer,cv_n_per_km2,https://file.marinesensitivity.org/cog/sdm/raw/nc_pac_birds_dens/COLO_summer.tif,2
nc_pac_birds_dens,Pacific,COMU,fall,n_per_km2,https://file.marinesensitivity.org/cog/sdm/raw/nc_pac_birds_dens/COMU_fall.tif,1
nc_pac_birds_dens,Pacific,COMU,fall,cv_n_per_km2,https://file.marinesensitivity.org/cog/sdm/raw/nc_pac_birds_dens/COMU_fall.tif,2
nc_pac_birds_dens,Pacific,COMU,spring,n_per_km2,https://file.marinesensitivity.org/cog/sdm/raw/nc_pac_birds_dens/COMU_spring.tif,1
nc_pac_birds_dens,Pacific,COMU,spring,cv_n_per_km2,https://file.marinesensitivity.org/cog/sdm/raw/nc_pac_birds_dens/COMU_spring.tif,2
nc_pac_birds_dens,Pacific,COMU,summer,n_per_km2,https://file.marinesensitivity.org/cog/sdm/raw/nc_pac_birds_dens/COMU_summer.tif,1
nc_pac_birds_dens,Pacific,COMU,summer,cv_n_per_km2,https://file.marinesensitivity.org/cog/sdm/raw/nc_pac_birds_dens/COMU_summer.tif,2
nc_pac_birds_dens,Pacific,COMU,winter,n_per_km2,https://file.marinesensitivity.org/cog/sdm/raw/nc_pac_birds_dens/COMU_winter.tif,1
nc_pac_birds_dens,Pacific,COMU,winter,cv_n_per_km2,https://file.marinesensitivity.org/cog/sdm/raw/nc_pac_birds_dens/COMU_winter.tif,2
nc_pac_birds_dens,Pacific,COPE,fall,n_per_km2,https://file.marinesensitivity.org/cog/sdm/raw/nc_pac_birds_dens/COPE_fall.tif,1
nc_pac_birds_dens,Pacific,COPE,fall,cv_n_per_km2,https://file.marinesensitivity.org/cog/sdm/raw/nc_pac_birds_dens/COPE_fall.tif,2
