dataset_id,category,scenario,year_min,year_max,depth,title,summary,variables
siconc_ssp460_2020_2100_depthsurf,siconc,ssp460,2020,2100,depthsurf,Bio-Oracle SeaIceCover [depthSurf] SSP460 2020-2100.,"Uses attributes recommended by https://cfconventions.org

cdm_data_type = Grid
VARIABLES (all of which use the dimensions [time][latitude][longitude]):
siconc_max (Maximum SeaIceCover, 1)
siconc_ltmax (Long-term maximum SeaIceCover, 1)
siconc_mean (Average SeaIceCover, 1)
siconc_ltmin (Long-term minimum SeaIceCover, 1)
siconc_min (Minimum SeaIceCover, 1)
siconc_range (Range SeaIceCover, 1)
siconc_sd (Standard deviation SeaIceCover, 1)
","siconc_ltmax, siconc_ltmin, siconc_max, siconc_mean, siconc_min, siconc_range, siconc_sd"
siconc_ssp585_2020_2100_depthsurf,siconc,ssp585,2020,2100,depthsurf,Bio-Oracle SeaIceCover [depthSurf] SSP585 2020-2100.,"Uses attributes recommended by https://cfconventions.org

cdm_data_type = Grid
VARIABLES (all of which use the dimensions [time][latitude][longitude]):
siconc_max (Maximum SeaIceCover, 1)
siconc_ltmax (Long-term maximum SeaIceCover, 1)
siconc_mean (Average SeaIceCover, 1)
siconc_ltmin (Long-term minimum SeaIceCover, 1)
siconc_min (Minimum SeaIceCover, 1)
siconc_range (Range SeaIceCover, 1)
siconc_sd (Standard deviation SeaIceCover, 1)
","siconc_ltmax, siconc_ltmin, siconc_max, siconc_mean, siconc_min, siconc_range, siconc_sd"
sithick_baseline_2000_2020_depthsurf,sithick,baseline,2000,2020,depthsurf,Bio-Oracle SeaIceThickness [depthSurf] Baseline 2000-2020.,"Uses attributes recommended by https://cfconventions.org

cdm_data_type = Grid
VARIABLES (all of which use the dimensions [time][latitude][longitude]):
sithick_max (Maximum SeaIceThickness, m)
sithick_ltmax (Long-term maximum SeaIceThickness, m)
sithick_mean (Average SeaIceThickness, m)
sithick_ltmin (Long-term minimum SeaIceThickness, m)
sithick_min (Minimum SeaIceThickness, m)
sithick_range (Range SeaIceThickness, m)
","sithick_ltmax, sithick_ltmin, sithick_max, sithick_mean, sithick_min, sithick_range"
sithick_ssp119_2020_2100_depthsurf,sithick,ssp119,2020,2100,depthsurf,Bio-Oracle SeaIceThickness [depthSurf] SSP119 2020-2100.,"Uses attributes recommended by https://cfconventions.org

cdm_data_type = Grid
VARIABLES (all of which use the dimensions [time][latitude][longitude]):
sithick_max (Maximum SeaIceThickness, m)
sithick_ltmax (Long-term maximum SeaIceThickness, m)
sithick_mean (Average SeaIceThickness, m)
sithick_ltmin (Long-term minimum SeaIceThickness, m)
sithick_min (Minimum SeaIceThickness, m)
sithick_range (Range SeaIceThickness, m)
sithick_sd (Standard deviation SeaIceThickness, m)
","sithick_ltmax, sithick_ltmin, sithick_max, sithick_mean, sithick_min, sithick_range, sithick_sd"
sithick_ssp126_2020_2100_depthsurf,sithick,ssp126,2020,2100,depthsurf,Bio-Oracle SeaIceThickness [depthSurf] SSP126 2020-2100.,"Uses attributes recommended by https://cfconventions.org

cdm_data_type = Grid
VARIABLES (all of which use the dimensions [time][latitude][longitude]):
sithick_max (Maximum SeaIceThickness, m)
sithick_ltmax (Long-term maximum SeaIceThickness, m)
sithick_mean (Average SeaIceThickness, m)
sithick_ltmin (Long-term minimum SeaIceThickness, m)
sithick_min (Minimum SeaIceThickness, m)
sithick_range (Range SeaIceThickness, m)
sithick_sd (Standard deviation SeaIceThickness, m)
","sithick_ltmax, sithick_ltmin, sithick_max, sithick_mean, sithick_min, sithick_range, sithick_sd"
sithick_ssp245_2020_2100_depthsurf,sithick,ssp245,2020,2100,depthsurf,Bio-Oracle SeaIceThickness [depthSurf] SSP245 2020-2100.,"Uses attributes recommended by https://cfconventions.org

cdm_data_type = Grid
VARIABLES (all of which use the dimensions [time][latitude][longitude]):
sithick_max (Maximum SeaIceThickness, m)
sithick_ltmax (Long-term maximum SeaIceThickness, m)
sithick_mean (Average SeaIceThickness, m)
sithick_ltmin (Long-term minimum SeaIceThickness, m)
sithick_min (Minimum SeaIceThickness, m)
sithick_range (Range SeaIceThickness, m)
sithick_sd (Standard deviation SeaIceThickness, m)
","sithick_ltmax, sithick_ltmin, sithick_max, sithick_mean, sithick_min, sithick_range, sithick_sd"
sithick_ssp370_2020_2100_depthsurf,sithick,ssp370,2020,2100,depthsurf,Bio-Oracle SeaIceThickness [depthSurf] SSP370 2020-2100.,"Uses attributes recommended by https://cfconventions.org

cdm_data_type = Grid
VARIABLES (all of which use the dimensions [time][latitude][longitude]):
sithick_max (Maximum SeaIceThickness, m)
sithick_ltmax (Long-term maximum SeaIceThickness, m)
sithick_mean (Average SeaIceThickness, m)
sithick_ltmin (Long-term minimum SeaIceThickness, m)
sithick_min (Minimum SeaIceThickness, m)
sithick_range (Range SeaIceThickness, m)
sithick_sd (Standard deviation SeaIceThickness, m)
","sithick_ltmax, sithick_ltmin, sithick_max, sithick_mean, sithick_min, sithick_range, sithick_sd"
sithick_ssp460_2020_2100_depthsurf,sithick,ssp460,2020,2100,depthsurf,Bio-Oracle SeaIceThickness [depthSurf] SSP460 2020-2100.,"Uses attributes recommended by https://cfconventions.org

cdm_data_type = Grid
VARIABLES (all of which use the dimensions [time][latitude][longitude]):
sithick_max (Maximum SeaIceThickness, m)
sithick_ltmax (Long-term maximum SeaIceThickness, m)
sithick_mean (Average SeaIceThickness, m)
sithick_ltmin (Long-term minimum SeaIceThickness, m)
sithick_min (Minimum SeaIceThickness, m)
sithick_range (Range SeaIceThickness, m)
sithick_sd (Standard deviation SeaIceThickness, m)
","sithick_ltmax, sithick_ltmin, sithick_max, sithick_mean, sithick_min, sithick_range, sithick_sd"
sithick_ssp585_2020_2100_depthsurf,sithick,ssp585,2020,2100,depthsurf,Bio-Oracle SeaIceThickness [depthSurf] SSP585 2020-2100.,"Uses attributes recommended by https://cfconventions.org

cdm_data_type = Grid
VARIABLES (all of which use the dimensions [time][latitude][longitude]):
sithick_max (Maximum SeaIceThickness, m)
sithick_ltmax (Long-term maximum SeaIceThickness, m)
sithick_mean (Average SeaIceThickness, m)
sithick_ltmin (Long-term minimum SeaIceThickness, m)
sithick_min (Minimum SeaIceThickness, m)
sithick_range (Range SeaIceThickness, m)
sithick_sd (Standard deviation SeaIceThickness, m)
","sithick_ltmax, sithick_ltmin, sithick_max, sithick_mean, sithick_min, sithick_range, sithick_sd"
swd_baseline_2000_2019_depthmax,swd,baseline,2000,2019,depthmax,Bio-Oracle SeaWaterDirection [depthMax]Baseline 2000-2019.,"Uses attributes recommended by https://cfconventions.org

cdm_data_type = Grid
VARIABLES (all of which use the dimensions [time][latitude][longitude]):
swd_max (Maximum SeaWaterDirection, degree)
swd_ltmax (Long-term maximum SeaWaterDirection, degree)
swd_mean (Average SeaWaterDirection, degree)
swd_ltmin (Long-term minimum SeaWaterDirection, degree)
swd_min (Minimum SeaWaterDirection, degree)
swd_range (Range SeaWaterDirection, degree)
","swd_ltmax, swd_ltmin, swd_max, swd_mean, swd_min, swd_range"
swd_ssp119_2020_2100_depthmax,swd,ssp119,2020,2100,depthmax,Bio-Oracle SeaWaterDirection [depthMax]SSP119 2020-2100.,"Uses attributes recommended by https://cfconventions.org

cdm_data_type = Grid
VARIABLES (all of which use the dimensions [time][latitude][longitude]):
swd_max (Maximum SeaWaterDirection, degree)
swd_ltmax (Long-term maximum SeaWaterDirection, degree)
swd_mean (Average SeaWaterDirection, degree)
swd_ltmin (Long-term minimum SeaWaterDirection, degree)
swd_min (Minimum SeaWaterDirection, degree)
swd_range (Range SeaWaterDirection, degree)
","swd_ltmax, swd_ltmin, swd_max, swd_mean, swd_min, swd_range"
swd_ssp126_2020_2100_depthmax,swd,ssp126,2020,2100,depthmax,Bio-Oracle SeaWaterDirection [depthMax]SSP126 2020-2100.,"Uses attributes recommended by https://cfconventions.org

cdm_data_type = Grid
VARIABLES (all of which use the dimensions [time][latitude][longitude]):
swd_max (Maximum SeaWaterDirection, degree)
swd_ltmax (Long-term maximum SeaWaterDirection, degree)
swd_mean (Average SeaWaterDirection, degree)
swd_ltmin (Long-term minimum SeaWaterDirection, degree)
swd_min (Minimum SeaWaterDirection, degree)
swd_range (Range SeaWaterDirection, degree)
","swd_ltmax, swd_ltmin, swd_max, swd_mean, swd_min, swd_range"
swd_ssp245_2020_2100_depthmax,swd,ssp245,2020,2100,depthmax,Bio-Oracle SeaWaterDirection [depthMax]SSP245 2020-2100.,"Uses attributes recommended by https://cfconventions.org

cdm_data_type = Grid
VARIABLES (all of which use the dimensions [time][latitude][longitude]):
swd_max (Maximum SeaWaterDirection, degree)
swd_ltmax (Long-term maximum SeaWaterDirection, degree)
swd_mean (Average SeaWaterDirection, degree)
swd_ltmin (Long-term minimum SeaWaterDirection, degree)
swd_min (Minimum SeaWaterDirection, degree)
swd_range (Range SeaWaterDirection, degree)
","swd_ltmax, swd_ltmin, swd_max, swd_mean, swd_min, swd_range"
swd_ssp370_2020_2100_depthmax,swd,ssp370,2020,2100,depthmax,Bio-Oracle SeaWaterDirection [depthMax]SSP370 2020-2100.,"Uses attributes recommended by https://cfconventions.org

cdm_data_type = Grid
VARIABLES (all of which use the dimensions [time][latitude][longitude]):
swd_max (Maximum SeaWaterDirection, degree)
swd_ltmax (Long-term maximum SeaWaterDirection, degree)
swd_mean (Average SeaWaterDirection, degree)
swd_ltmin (Long-term minimum SeaWaterDirection, degree)
swd_min (Minimum SeaWaterDirection, degree)
swd_range (Range SeaWaterDirection, degree)
","swd_ltmax, swd_ltmin, swd_max, swd_mean, swd_min, swd_range"
swd_ssp460_2020_2100_depthmax,swd,ssp460,2020,2100,depthmax,Bio-Oracle SeaWaterDirection [depthMax]SSP460 2020-2100.,"Uses attributes recommended by https://cfconventions.org

cdm_data_type = Grid
VARIABLES (all of which use the dimensions [time][latitude][longitude]):
swd_max (Maximum SeaWaterDirection, degree)
swd_ltmax (Long-term maximum SeaWaterDirection, degree)
swd_mean (Average SeaWaterDirection, degree)
swd_ltmin (Long-term minimum SeaWaterDirection, degree)
swd_min (Minimum SeaWaterDirection, degree)
swd_range (Range SeaWaterDirection, degree)
","swd_ltmax, swd_ltmin, swd_max, swd_mean, swd_min, swd_range"
swd_ssp585_2020_2100_depthmax,swd,ssp585,2020,2100,depthmax,Bio-Oracle SeaWaterDirection [depthMax]SSP585 2020-2100.,"Uses attributes recommended by https://cfconventions.org

cdm_data_type = Grid
VARIABLES (all of which use the dimensions [time][latitude][longitude]):
swd_max (Maximum SeaWaterDirection, degree)
swd_ltmax (Long-term maximum SeaWaterDirection, degree)
swd_mean (Average SeaWaterDirection, degree)
swd_ltmin (Long-term minimum SeaWaterDirection, degree)
swd_min (Minimum SeaWaterDirection, degree)
swd_range (Range SeaWaterDirection, degree)
","swd_ltmax, swd_ltmin, swd_max, swd_mean, swd_min, swd_range"
swd_baseline_2000_2019_depthmean,swd,baseline,2000,2019,depthmean,Bio-Oracle SeaWaterDirection [depthMean]Baseline 2000-2019.,"Uses attributes recommended by https://cfconventions.org

cdm_data_type = Grid
VARIABLES (all of which use the dimensions [time][latitude][longitude]):
swd_max (Maximum SeaWaterDirection, degree)
swd_ltmax (Long-term maximum SeaWaterDirection, degree)
swd_mean (Average SeaWaterDirection, degree)
swd_ltmin (Long-term minimum SeaWaterDirection, degree)
swd_min (Minimum SeaWaterDirection, degree)
swd_range (Range SeaWaterDirection, degree)
","swd_ltmax, swd_ltmin, swd_max, swd_mean, swd_min, swd_range"
swd_ssp119_2020_2100_depthmean,swd,ssp119,2020,2100,depthmean,Bio-Oracle SeaWaterDirection [depthMean]SSP119 2020-2100.,"Uses attributes recommended by https://cfconventions.org

cdm_data_type = Grid
VARIABLES (all of which use the dimensions [time][latitude][longitude]):
swd_max (Maximum SeaWaterDirection, degree)
swd_ltmax (Long-term maximum SeaWaterDirection, degree)
swd_mean (Average SeaWaterDirection, degree)
swd_ltmin (Long-term minimum SeaWaterDirection, degree)
swd_min (Minimum SeaWaterDirection, degree)
swd_range (Range SeaWaterDirection, degree)
","swd_ltmax, swd_ltmin, swd_max, swd_mean, swd_min, swd_range"
swd_ssp126_2020_2100_depthmean,swd,ssp126,2020,2100,depthmean,Bio-Oracle SeaWaterDirection [depthMean]SSP126 2020-2100.,"Uses attributes recommended by https://cfconventions.org

cdm_data_type = Grid
VARIABLES (all of which use the dimensions [time][latitude][longitude]):
swd_max (Maximum SeaWaterDirection, degree)
swd_ltmax (Long-term maximum SeaWaterDirection, degree)
swd_mean (Average SeaWaterDirection, degree)
swd_ltmin (Long-term minimum SeaWaterDirection, degree)
swd_min (Minimum SeaWaterDirection, degree)
swd_range (Range SeaWaterDirection, degree)
","swd_ltmax, swd_ltmin, swd_max, swd_mean, swd_min, swd_range"
swd_ssp245_2020_2100_depthmean,swd,ssp245,2020,2100,depthmean,Bio-Oracle SeaWaterDirection [depthMean]SSP245 2020-2100.,"Uses attributes recommended by https://cfconventions.org

cdm_data_type = Grid
VARIABLES (all of which use the dimensions [time][latitude][longitude]):
swd_max (Maximum SeaWaterDirection, degree)
swd_ltmax (Long-term maximum SeaWaterDirection, degree)
swd_mean (Average SeaWaterDirection, degree)
swd_ltmin (Long-term minimum SeaWaterDirection, degree)
swd_min (Minimum SeaWaterDirection, degree)
swd_range (Range SeaWaterDirection, degree)
","swd_ltmax, swd_ltmin, swd_max, swd_mean, swd_min, swd_range"
swd_ssp370_2020_2100_depthmean,swd,ssp370,2020,2100,depthmean,Bio-Oracle SeaWaterDirection [depthMean]SSP370 2020-2100.,"Uses attributes recommended by https://cfconventions.org

cdm_data_type = Grid
VARIABLES (all of which use the dimensions [time][latitude][longitude]):
swd_max (Maximum SeaWaterDirection, degree)
swd_ltmax (Long-term maximum SeaWaterDirection, degree)
swd_mean (Average SeaWaterDirection, degree)
swd_ltmin (Long-term minimum SeaWaterDirection, degree)
swd_min (Minimum SeaWaterDirection, degree)
swd_range (Range SeaWaterDirection, degree)
","swd_ltmax, swd_ltmin, swd_max, swd_mean, swd_min, swd_range"
swd_ssp460_2020_2100_depthmean,swd,ssp460,2020,2100,depthmean,Bio-Oracle SeaWaterDirection [depthMean]SSP460 2020-2100.,"Uses attributes recommended by https://cfconventions.org

cdm_data_type = Grid
VARIABLES (all of which use the dimensions [time][latitude][longitude]):
swd_max (Maximum SeaWaterDirection, degree)
swd_ltmax (Long-term maximum SeaWaterDirection, degree)
swd_mean (Average SeaWaterDirection, degree)
swd_ltmin (Long-term minimum SeaWaterDirection, degree)
swd_min (Minimum SeaWaterDirection, degree)
swd_range (Range SeaWaterDirection, degree)
","swd_ltmax, swd_ltmin, swd_max, swd_mean, swd_min, swd_range"
swd_ssp585_2020_2100_depthmean,swd,ssp585,2020,2100,depthmean,Bio-Oracle SeaWaterDirection [depthMean]SSP585 2020-2100.,"Uses attributes recommended by https://cfconventions.org

cdm_data_type = Grid
VARIABLES (all of which use the dimensions [time][latitude][longitude]):
swd_max (Maximum SeaWaterDirection, degree)
swd_ltmax (Long-term maximum SeaWaterDirection, degree)
swd_mean (Average SeaWaterDirection, degree)
swd_ltmin (Long-term minimum SeaWaterDirection, degree)
swd_min (Minimum SeaWaterDirection, degree)
swd_range (Range SeaWaterDirection, degree)
","swd_ltmax, swd_ltmin, swd_max, swd_mean, swd_min, swd_range"
swd_baseline_2000_2019_depthmin,swd,baseline,2000,2019,depthmin,Bio-Oracle SeaWaterDirection [depthMin]Baseline 2000-2019.,"Uses attributes recommended by https://cfconventions.org

cdm_data_type = Grid
VARIABLES (all of which use the dimensions [time][latitude][longitude]):
swd_max (Maximum SeaWaterDirection, degree)
swd_ltmax (Long-term maximum SeaWaterDirection, degree)
swd_mean (Average SeaWaterDirection, degree)
swd_ltmin (Long-term minimum SeaWaterDirection, degree)
swd_min (Minimum SeaWaterDirection, degree)
swd_range (Range SeaWaterDirection, degree)
","swd_ltmax, swd_ltmin, swd_max, swd_mean, swd_min, swd_range"
swd_ssp119_2020_2100_depthmin,swd,ssp119,2020,2100,depthmin,Bio-Oracle SeaWaterDirection [depthMin]SSP119 2020-2100.,"Uses attributes recommended by https://cfconventions.org

cdm_data_type = Grid
VARIABLES (all of which use the dimensions [time][latitude][longitude]):
swd_max (Maximum SeaWaterDirection, degree)
swd_ltmax (Long-term maximum SeaWaterDirection, degree)
swd_mean (Average SeaWaterDirection, degree)
swd_ltmin (Long-term minimum SeaWaterDirection, degree)
swd_min (Minimum SeaWaterDirection, degree)
swd_range (Range SeaWaterDirection, degree)
","swd_ltmax, swd_ltmin, swd_max, swd_mean, swd_min, swd_range"
swd_ssp126_2020_2100_depthmin,swd,ssp126,2020,2100,depthmin,Bio-Oracle SeaWaterDirection [depthMin]SSP126 2020-2100.,"Uses attributes recommended by https://cfconventions.org

cdm_data_type = Grid
VARIABLES (all of which use the dimensions [time][latitude][longitude]):
swd_max (Maximum SeaWaterDirection, degree)
swd_ltmax (Long-term maximum SeaWaterDirection, degree)
swd_mean (Average SeaWaterDirection, degree)
swd_ltmin (Long-term minimum SeaWaterDirection, degree)
swd_min (Minimum SeaWaterDirection, degree)
swd_range (Range SeaWaterDirection, degree)
","swd_ltmax, swd_ltmin, swd_max, swd_mean, swd_min, swd_range"
swd_ssp245_2020_2100_depthmin,swd,ssp245,2020,2100,depthmin,Bio-Oracle SeaWaterDirection [depthMin]SSP245 2020-2100.,"Uses attributes recommended by https://cfconventions.org

cdm_data_type = Grid
VARIABLES (all of which use the dimensions [time][latitude][longitude]):
swd_max (Maximum SeaWaterDirection, degree)
swd_ltmax (Long-term maximum SeaWaterDirection, degree)
swd_mean (Average SeaWaterDirection, degree)
swd_ltmin (Long-term minimum SeaWaterDirection, degree)
swd_min (Minimum SeaWaterDirection, degree)
swd_range (Range SeaWaterDirection, degree)
","swd_ltmax, swd_ltmin, swd_max, swd_mean, swd_min, swd_range"
swd_ssp370_2020_2100_depthmin,swd,ssp370,2020,2100,depthmin,Bio-Oracle SeaWaterDirection [depthMin]SSP370 2020-2100.,"Uses attributes recommended by https://cfconventions.org

cdm_data_type = Grid
VARIABLES (all of which use the dimensions [time][latitude][longitude]):
swd_max (Maximum SeaWaterDirection, degree)
swd_ltmax (Long-term maximum SeaWaterDirection, degree)
swd_mean (Average SeaWaterDirection, degree)
swd_ltmin (Long-term minimum SeaWaterDirection, degree)
swd_min (Minimum SeaWaterDirection, degree)
swd_range (Range SeaWaterDirection, degree)
","swd_ltmax, swd_ltmin, swd_max, swd_mean, swd_min, swd_range"
swd_ssp460_2020_2100_depthmin,swd,ssp460,2020,2100,depthmin,Bio-Oracle SeaWaterDirection [depthMin]SSP460 2020-2100.,"Uses attributes recommended by https://cfconventions.org

cdm_data_type = Grid
VARIABLES (all of which use the dimensions [time][latitude][longitude]):
swd_max (Maximum SeaWaterDirection, degree)
swd_ltmax (Long-term maximum SeaWaterDirection, degree)
swd_mean (Average SeaWaterDirection, degree)
swd_ltmin (Long-term minimum SeaWaterDirection, degree)
swd_min (Minimum SeaWaterDirection, degree)
swd_range (Range SeaWaterDirection, degree)
","swd_ltmax, swd_ltmin, swd_max, swd_mean, swd_min, swd_range"
swd_ssp585_2020_2100_depthmin,swd,ssp585,2020,2100,depthmin,Bio-Oracle SeaWaterDirection [depthMin]SSP585 2020-2100.,"Uses attributes recommended by https://cfconventions.org

cdm_data_type = Grid
VARIABLES (all of which use the dimensions [time][latitude][longitude]):
swd_max (Maximum SeaWaterDirection, degree)
swd_ltmax (Long-term maximum SeaWaterDirection, degree)
swd_mean (Average SeaWaterDirection, degree)
swd_ltmin (Long-term minimum SeaWaterDirection, degree)
swd_min (Minimum SeaWaterDirection, degree)
swd_range (Range SeaWaterDirection, degree)
","swd_ltmax, swd_ltmin, swd_max, swd_mean, swd_min, swd_range"
swd_baseline_2000_2019_depthsurf,swd,baseline,2000,2019,depthsurf,Bio-Oracle SeaWaterDirection [depthSurf]Baseline 2000-2019.,"Uses attributes recommended by https://cfconventions.org

cdm_data_type = Grid
VARIABLES (all of which use the dimensions [time][latitude][longitude]):
swd_max (Maximum SeaWaterDirection, degree)
swd_ltmax (Long-term maximum SeaWaterDirection, degree)
swd_mean (Average SeaWaterDirection, degree)
swd_ltmin (Long-term minimum SeaWaterDirection, degree)
swd_min (Minimum SeaWaterDirection, degree)
swd_range (Range SeaWaterDirection, degree)
","swd_ltmax, swd_ltmin, swd_max, swd_mean, swd_min, swd_range"
